Issue Description,Assignees to the Issue,Link
API: to_datetime with ordinals and no unit,,https://github.com/pandas-dev/pandas/issues/15836
DOC: add section in api.rst for pandas.api,,https://github.com/pandas-dev/pandas/issues/15821
ERR: better error message for trying to concat non-pandas objects,,https://github.com/pandas-dev/pandas/issues/15796
TST: full dtype tests for .drop_duplicates and .duplicated,,https://github.com/pandas-dev/pandas/issues/15752
Make pd.set_eng_float_format() into proper pandas.options.display option,,https://github.com/pandas-dev/pandas/issues/15610
DOC: inconsistent docs-string signatures for shared functions,,https://github.com/pandas-dev/pandas/issues/15609
DOC: overall improvement of docstrings,,https://github.com/pandas-dev/pandas/issues/15580
Failure in groupby-apply if aggregating timedelta and datetime columns,,https://github.com/pandas-dev/pandas/issues/15562
BUG: tz-aware datetime with column-wise comparisions failing with np.minmum/maximum,,https://github.com/pandas-dev/pandas/issues/15552
ENH: fill_value argument for shift,,https://github.com/pandas-dev/pandas/issues/15486
Groupby all levels except the specified ones,,https://github.com/pandas-dev/pandas/issues/15475
DOC: DataFrame.plot options are not documented in docstring form,,https://github.com/pandas-dev/pandas/issues/15458
BUG: __getitem__ on MultiIndex with empty slice raises,,https://github.com/pandas-dev/pandas/issues/15454
BUG: int64 overflow/wrap around with sum(),,https://github.com/pandas-dev/pandas/issues/15453
COMPAT: .unique() should be type preserving,,https://github.com/pandas-dev/pandas/issues/15442
Possible enhancement? Outlier detection,,https://github.com/pandas-dev/pandas/issues/15401
DataFrame.to_excel with xlsxwriter and constant_memory makes most of the cells empty,,https://github.com/pandas-dev/pandas/issues/15392
cannot get cut() to display desired bins label,,https://github.com/pandas-dev/pandas/issues/15357
read_msgpack returns garbage for non-existing files in python2,,https://github.com/pandas-dev/pandas/issues/15296
MultiIndex.from_product throws on read-only array,,https://github.com/pandas-dev/pandas/issues/15286
BUG: .loc indexing not preserving Index type,,https://github.com/pandas-dev/pandas/issues/15166
BUG: crosstab cannot normalize multiple columns for the index,,https://github.com/pandas-dev/pandas/issues/15150
"When running set_index on a categorical to a MultiIndex, it gets coerced to a string. ",,https://github.com/pandas-dev/pandas/issues/15058
DataFrameGroupBy fillna swallows exceptions.,,https://github.com/pandas-dev/pandas/issues/14955
Odd behavior with .resample('SM'),,https://github.com/pandas-dev/pandas/issues/14888
"Wrong ""Too many indexers"" error message when indexing a Series with MultiIndex",,https://github.com/pandas-dev/pandas/issues/14885
BUG: groupby.agg coercing booleans,,https://github.com/pandas-dev/pandas/issues/14873
Series values cannot be accessed by numeric categorical index,,https://github.com/pandas-dev/pandas/issues/14865
groupby type coercion dependent on presence of datetime column in grouped data,,https://github.com/pandas-dev/pandas/issues/14849
Multiarray searchsorted fails,,https://github.com/pandas-dev/pandas/issues/14833
pd.HDFStore doesn't accept pathlib objects,,https://github.com/pandas-dev/pandas/issues/14705
DOC:  min_itemsize for HDFStore append for encoded strings,,https://github.com/pandas-dev/pandas/issues/14601
Concatenation of category value counts mixes up the index order,,https://github.com/pandas-dev/pandas/issues/14600
Setting DataFrame of Python objects and MultiIndex columns wth single-element NDFrame inserts list,,https://github.com/pandas-dev/pandas/issues/14592
PERF: asv for select_dtypes,,https://github.com/pandas-dev/pandas/issues/14588
printing Series in Jupyter/IPython opens and closes a terminal window,,https://github.com/pandas-dev/pandas/issues/14546
Inconsistent error raising in indexing,,https://github.com/pandas-dev/pandas/issues/14525
ENH: add np.nan* functions to map for groupby/rolling/resample aggregators,,https://github.com/pandas-dev/pandas/issues/14518
BUG: to_numeric doesn't work uint64 numbers,,https://github.com/pandas-dev/pandas/issues/14422
DOC/ERR: update error message / doc-string for to_datetime with non-convertible object and unit kw,,https://github.com/pandas-dev/pandas/issues/14350
API: allow dependent assignment?,,https://github.com/pandas-dev/pandas/issues/14207
BUG: numpy RuntimeWarning with Series.round(),,https://github.com/pandas-dev/pandas/issues/14197
DOC: clarify dangers of fast apply in GroupBy apply docs,,https://github.com/pandas-dev/pandas/issues/14180
Adding big offset to timedelta generates a python crash,,https://github.com/pandas-dev/pandas/issues/14080
TST/CLN: some RunTimeWarnings,,https://github.com/pandas-dev/pandas/issues/14057
"numpy.split on non-UTC, tz-aware data undergoes UTC roundtrip",,https://github.com/pandas-dev/pandas/issues/14042
"DataFrame with one column, which is categorical: single rows convert to scalars",,https://github.com/pandas-dev/pandas/issues/14011
Pandas 0.18.1 groupby and resample with multilevel aggregation error,,https://github.com/pandas-dev/pandas/issues/13964
DOC: more documentation that pandas by-default aligns when setting,,https://github.com/pandas-dev/pandas/issues/13950
ERR: Categoricals should not allow non-strings when an object dtype is passed,,https://github.com/pandas-dev/pandas/issues/13919
DatetimeIndex + TimeDelta gives wrong results when timezone is set,,https://github.com/pandas-dev/pandas/issues/13905
API: Series/DataFrame logical op NaN propagation,,https://github.com/pandas-dev/pandas/issues/13896
ERR: more informative error messages on invalid freq for Period when they are point-in-time,,https://github.com/pandas-dev/pandas/issues/13871
Series.replace and DataFrame.replace have same docstring?,,https://github.com/pandas-dev/pandas/issues/13852
'groupby' multiple columns and 'sum' multiple columns with different types,,https://github.com/pandas-dev/pandas/issues/13821
ERR: better error message on invalid return from .apply,,https://github.com/pandas-dev/pandas/issues/13820
Issue with Zero's Broadcasting down a column in Heterogeneous data columns ...,,https://github.com/pandas-dev/pandas/issues/13758
DataFrame.xs() throws value error with non-unique multi index if `level` kwarg is called.,,https://github.com/pandas-dev/pandas/issues/13719
CLN: cleanup bench / scripts,,https://github.com/pandas-dev/pandas/issues/13704
merge of sparse dataframe fails,,https://github.com/pandas-dev/pandas/issues/13665
DataFrame.loc(axis=1)[..] not working for single-level indexer,,https://github.com/pandas-dev/pandas/issues/13655
DOC/API: doc-strings for instrospectors,,https://github.com/pandas-dev/pandas/issues/13635
Fillna a categories series with another series breaks,,https://github.com/pandas-dev/pandas/issues/13628
Not possible to find first element in non-monotonic DateTimeIndex if string is used,,https://github.com/pandas-dev/pandas/issues/13572
Rolling(axis='columns').count() ignores axis= keyword,,https://github.com/pandas-dev/pandas/issues/13503
ENH: df.add fill_value NotImplementedError,,https://github.com/pandas-dev/pandas/issues/13488
ENH: add errors='raise' option to rename,,https://github.com/pandas-dev/pandas/issues/13473
pd.Period off by hundred of years for dates past ~2263,,https://github.com/pandas-dev/pandas/issues/13346
ERR: cut/qcut need better error message when passing invalid input,,https://github.com/pandas-dev/pandas/issues/13318
ERR: Series must have a singluar dtype otherwise should raise,,https://github.com/pandas-dev/pandas/issues/13296
format ignored in HDFStore.open,,https://github.com/pandas-dev/pandas/issues/13291
Pandas style.set_precision not working as expected,,https://github.com/pandas-dev/pandas/issues/13257
Resample discards timezone information,,https://github.com/pandas-dev/pandas/issues/13238
Different order in datetime-column using sort_values on multiple columns,,https://github.com/pandas-dev/pandas/issues/13230
DOC: sas & R functionaility,,https://github.com/pandas-dev/pandas/issues/13229
Using str() in .map() on floats gives string with higher precision than before,,https://github.com/pandas-dev/pandas/issues/13228
Series __finalized__ not correctly called in binary operators,,https://github.com/pandas-dev/pandas/issues/13208
DOC: floating point precision on writing/reading to csv,,https://github.com/pandas-dev/pandas/issues/13159
BUG: .filter with unicode labels when can't encode,,https://github.com/pandas-dev/pandas/issues/13101
ERR: warning on merging on unequal levels for an Index,,https://github.com/pandas-dev/pandas/issues/13094
Slicing on DatetimeIndex throws KeyError: [int] not found,,https://github.com/pandas-dev/pandas/issues/13090
Unable to read MultiIndex columns from CSV if empty levels,,https://github.com/pandas-dev/pandas/issues/13054
Improve type handling in read_sql and read_sql_table,,https://github.com/pandas-dev/pandas/issues/13049
printing multi-index dataframe with renamed index produces traceback,,https://github.com/pandas-dev/pandas/issues/13000
ENH: return .dt.weekday/isoweekday/month_name/day_name as ordered categoricals,,https://github.com/pandas-dev/pandas/issues/12993
BUG: bug in construction using a tuple indexer with embedded None,,https://github.com/pandas-dev/pandas/issues/12948
DataFrame.ffill behaves different than DataFrame.interpolate(method='ffill') along axes,,https://github.com/pandas-dev/pandas/issues/12918
Series.any() and .all() don't return bool values if dtype=object,,https://github.com/pandas-dev/pandas/issues/12863
cross section coercion with output iterating,,https://github.com/pandas-dev/pandas/issues/12859
"BUG: not properly converting S1 in astype ,on PY3",,https://github.com/pandas-dev/pandas/issues/12857
Large multiindex dataframe shows only NaN values after selected rows are dropped,,https://github.com/pandas-dev/pandas/issues/12754
BUG: Cannot add non-vectorized DateOffset to empty DatetimeIndex,,https://github.com/pandas-dev/pandas/issues/12724
ERR: invalid error reporting when comparing vs. None,,https://github.com/pandas-dev/pandas/issues/12689
ENH:  cumcount() for DataFrames and Series,,https://github.com/pandas-dev/pandas/issues/12648
TST: code coverage enhancements,,https://github.com/pandas-dev/pandas/issues/12634
Equivalent of Series.map for DataFrame,,https://github.com/pandas-dev/pandas/issues/12550
TST: test_window/Datetimelike adjustments,,https://github.com/pandas-dev/pandas/issues/12535
append a categorical with different categories to the existing,,https://github.com/pandas-dev/pandas/issues/12509
Error Creating DataFrame with Single MultiIndexed Column,,https://github.com/pandas-dev/pandas/issues/12457
Abbreviate MultiIndex representation,,https://github.com/pandas-dev/pandas/issues/12423
Add type stub files to python's typeshed,,https://github.com/pandas-dev/pandas/issues/12412
Categorical data not supported in plots of parallel coordinates,,https://github.com/pandas-dev/pandas/issues/12341
sort_index doesn't sort MultiIndex when .loc[] referred to non-existent label on other axis,,https://github.com/pandas-dev/pandas/issues/12261
Iterrows making incorrect assumptions about datetime,,https://github.com/pandas-dev/pandas/issues/12222
pivot_table throws exception with multiple aggregations per column and margins=True,,https://github.com/pandas-dev/pandas/issues/12210
DOC: improve s3 access doc-strings / docs,,https://github.com/pandas-dev/pandas/issues/12206
BUG: Automatic upcast to object fails when unstacking datetime/timedelta with incompatible fill_value,,https://github.com/pandas-dev/pandas/issues/12189
Dead code breaks unpickling of timezone objects,,https://github.com/pandas-dev/pandas/issues/12163
Adding DateOffset(days=1) produces NonExistentTimeError,,https://github.com/pandas-dev/pandas/issues/12156
"""min_itemsize"" doesn't work for MultiIndex columns in table format",,https://github.com/pandas-dev/pandas/issues/12154
"Docstring on Styler.apply{,map} is confusing",,https://github.com/pandas-dev/pandas/issues/12148
background_gradient vmin and vmax,,https://github.com/pandas-dev/pandas/issues/12145
BUG: Categorical repr can exceed options.display.width,,https://github.com/pandas-dev/pandas/issues/12066
BUG: date parsers use different tz offsets,,https://github.com/pandas-dev/pandas/issues/12064
category dtype coerced to object after pd.concat(axis = 1),,https://github.com/pandas-dev/pandas/issues/12007
BUG: MultiIndex.set_names loses name,,https://github.com/pandas-dev/pandas/issues/11979
ENH: other plotting tools via plot accessor,,https://github.com/pandas-dev/pandas/issues/11978
DOC: fully document Index types,,https://github.com/pandas-dev/pandas/issues/11962
Style: removing unnecessary usages of `\` from the codebase,,https://github.com/pandas-dev/pandas/issues/11954
API: expose pd.to_time,,https://github.com/pandas-dev/pandas/issues/11947
Dataframe loading with duplicated columns and usecols,,https://github.com/pandas-dev/pandas/issues/11823
to_csv locale dependent float_format,,https://github.com/pandas-dev/pandas/issues/11812
"ENH: calculate average absolute difference by mean, median or mode",,https://github.com/pandas-dev/pandas/issues/11787
display.notebook_repr_html -> display.html.notebook,,https://github.com/pandas-dev/pandas/issues/11784
possible bug when calculating mean of DataFrame?,,https://github.com/pandas-dev/pandas/issues/11670
HTML styling set_precision should take subset,,https://github.com/pandas-dev/pandas/issues/11656
CLN: tshift & shift could be consolidated,,https://github.com/pandas-dev/pandas/issues/11631
Comparing Strings to Numbers: No ValueError,,https://github.com/pandas-dev/pandas/issues/11565
Tilde expansion for paths (~/...) inconsistent between read_csv and to_csv,,https://github.com/pandas-dev/pandas/issues/11438
.loc lookup with missing values,,https://github.com/pandas-dev/pandas/issues/11428
DOC: add axes attributes to API docs,,https://github.com/pandas-dev/pandas/issues/11407
BUG: merge on multiple columns with mixed colums/index failing,,https://github.com/pandas-dev/pandas/issues/11354
BUG: index sorting with strings & timestamps,,https://github.com/pandas-dev/pandas/issues/11244
column-specific min_itemsize doesn't work with append_to_multiple ,,https://github.com/pandas-dev/pandas/issues/11238
BUG: numpy.datetime('NaT') printing inconsistency,,https://github.com/pandas-dev/pandas/issues/11220
API: consider deprecating DataFrame.hist in favor of DataFrame.plot.hist,,https://github.com/pandas-dev/pandas/issues/11053
DOC: document optional arguments on plot submethods,,https://github.com/pandas-dev/pandas/issues/11042
"pandas.read_csv(..., skiprows=2, engine='c') with unix-style line breaks crashes python on windows",,https://github.com/pandas-dev/pandas/issues/11020
BUG? Parser adds empty MultiIndex level names,,https://github.com/pandas-dev/pandas/issues/10984
read_sql should accept a sql_params parameter,,https://github.com/pandas-dev/pandas/issues/10899
BUG: frame creation with multi-index and tuples in dict,,https://github.com/pandas-dev/pandas/issues/10863
PERF: follow up to ASV,,https://github.com/pandas-dev/pandas/issues/10849
Accept index in addition to list for set_index ,,https://github.com/pandas-dev/pandas/issues/10797
API: DatetimeIndex / TimedeltaIndex 2d slicing should result in Index,,https://github.com/pandas-dev/pandas/issues/10774
DEPR: DataFrame.combine propagates nan values,,https://github.com/pandas-dev/pandas/issues/10734
DOC/ERR: better error message on unsuccessful datetime parsing,,https://github.com/pandas-dev/pandas/issues/10720
Interpreting passed slicers in using .loc(axis=1)  |#AssertionError: Start slice bound is non-scalar,,https://github.com/pandas-dev/pandas/issues/10586
DOC: splitting the IO docs into separate pages,,https://github.com/pandas-dev/pandas/issues/10446
Better error message when using DataFrame.hist() without numerical columns,,https://github.com/pandas-dev/pandas/issues/10444
Improve documentation for piecewise_polynomial interpolation,,https://github.com/pandas-dev/pandas/issues/10365
BUG: STD modifies groupby target column when as_index=False,,https://github.com/pandas-dev/pandas/issues/10355
Strange error message when summing datetime64 and datetime.time column,,https://github.com/pandas-dev/pandas/issues/10329
pivot_table passes junk to aggfunc when value column does not exist,,https://github.com/pandas-dev/pandas/issues/10326
CLN: consolidate Series.quantile / DataFrame.quantile,,https://github.com/pandas-dev/pandas/issues/10207
ENH: Iterate over HDF store hierarchically,,https://github.com/pandas-dev/pandas/issues/10143
DOC: update docstrings with new Index repr,,https://github.com/pandas-dev/pandas/issues/10094
Pandas attempts to convert some strings to timestamps when grouping by a timestamp and aggregating?,,https://github.com/pandas-dev/pandas/issues/10078
Aligning on multi-index with swapped levels gives unclear error message,,https://github.com/pandas-dev/pandas/issues/9952
BUG: index name lost when indexing with another index,,https://github.com/pandas-dev/pandas/issues/9943
uint64 multicolumn sort,,https://github.com/pandas-dev/pandas/issues/9918
BUG: indexing with string in multi-index for Period gives KeyError,,https://github.com/pandas-dev/pandas/issues/9892
DOC: consistent imports ('import pandas as pd' et al),,https://github.com/pandas-dev/pandas/issues/9886
ERR: better error reporting for passing list to level grouper on non-MultiIndex,,https://github.com/pandas-dev/pandas/issues/9790
DataFrame.to_string truncates long strings,,https://github.com/pandas-dev/pandas/issues/9784
pd.merge() doesn't merge int and str column dtypes but no warning or error,,https://github.com/pandas-dev/pandas/issues/9780
BUG: first_valid_index() empty Series and DataFrame inconsistencies,,https://github.com/pandas-dev/pandas/issues/9752
Series.sum has inconsistent return type,,https://github.com/pandas-dev/pandas/issues/9733
"DataFrame.interpolate(axis=1, method=""time"", inplace=True) ",,https://github.com/pandas-dev/pandas/issues/9687
Type issue in empty groupby from DataFrame with categorical,,https://github.com/pandas-dev/pandas/issues/9614
BLD: pymysql 0.6.6,,https://github.com/pandas-dev/pandas/issues/9608
API: timeseries accessors naming convention,,https://github.com/pandas-dev/pandas/issues/9606
"API: read_csv,from_csv/to_csv keyword consistency",,https://github.com/pandas-dev/pandas/issues/9568
"With an external grouper, there is no way to access the grouped value in a DataFrame(...).groupby(...).apply(...) workflow",,https://github.com/pandas-dev/pandas/issues/9545
Asymmetric error bars are not supported for series (only dataframes),,https://github.com/pandas-dev/pandas/issues/9536
Implement high performance rolling_rank,,https://github.com/pandas-dev/pandas/issues/9481
factorize fails for list of tuples,,https://github.com/pandas-dev/pandas/issues/9454
BUG: inserting a Categorical with the wrong length into a DataFrame is allowed,,https://github.com/pandas-dev/pandas/issues/9374
Problem mixing datetime64 with other types in DataFrame column,,https://github.com/pandas-dev/pandas/issues/9336
ENH date_range should accept dateutil frequency constants,,https://github.com/pandas-dev/pandas/issues/9314
DataFrame.groupby fails with MultiIndex containing pd.NaT,,https://github.com/pandas-dev/pandas/issues/9236
BUG: DataFrame constructor incorrect with Series input depending on name,,https://github.com/pandas-dev/pandas/issues/9232
KeyError when using pivot_table with an aggfunc and and empty column,,https://github.com/pandas-dev/pandas/issues/9186
aggregating with a dictionary that specifies a column that has all nan's fails to use numpy,,https://github.com/pandas-dev/pandas/issues/9149
BUG: replace int64 dtype with bool coerces to int64,,https://github.com/pandas-dev/pandas/issues/9113
ENH: support index=True for SQL io.sql.get_schema,,https://github.com/pandas-dev/pandas/issues/9084
API/ENH: query an HDF5 store with a named index,,https://github.com/pandas-dev/pandas/issues/9042
BUG: groupby with categorical drops empty groups when aggregating over a series,,https://github.com/pandas-dev/pandas/issues/8870
"ENH: add axis parameter to between_time, at_time",,https://github.com/pandas-dev/pandas/issues/8839
"ENH: Add Series.to_list, alias for tolist",,https://github.com/pandas-dev/pandas/issues/8826
PERF: directly astype with numpy if series is already nansafe,,https://github.com/pandas-dev/pandas/issues/8732
BUG/ERR: adding column with float label to Int64Index gives ValueError,,https://github.com/pandas-dev/pandas/issues/8720
API: define __copy__ NDFrame,,https://github.com/pandas-dev/pandas/issues/8571
CLN: Refactor pd.offsets.CustomBusinessDay,,https://github.com/pandas-dev/pandas/issues/8458
CI: Add durations to tests,,https://github.com/pandas-dev/pandas/issues/8450
DOC: more complete docs on offsets/frequencies needed,,https://github.com/pandas-dev/pandas/issues/8438
BUG: DataFrame from_dict constructor ignores Ordered dict when orient='index',,https://github.com/pandas-dev/pandas/issues/8425
TST: Remove skip for mpl 1.5 / current dev,,https://github.com/pandas-dev/pandas/issues/8402
CLN: start using numpy-1.7 API,,https://github.com/pandas-dev/pandas/issues/8329
ENH: allow axis argument to append / move append code to generic.py,,https://github.com/pandas-dev/pandas/issues/8295
CLN/TST: move consoliate sort_index to core/generic.py,,https://github.com/pandas-dev/pandas/issues/8283
ENH/VIS: Pass DataFrame column to size argument in df.scatter,,https://github.com/pandas-dev/pandas/issues/8244
Passing a dictionary of columns names and colors ,,https://github.com/pandas-dev/pandas/issues/8193
DOC/BUG? pivot functionality confusing/inconsistent,,https://github.com/pandas-dev/pandas/issues/8160
BENCH: put in np.random.seed on vbenches,,https://github.com/pandas-dev/pandas/issues/8144
API: Consistency in prefix / prefix_sep,,https://github.com/pandas-dev/pandas/issues/8141
BUG: Group-by on an empty data object dtype loses the index name (cython aggregation is ok),,https://github.com/pandas-dev/pandas/issues/8093
ERR: catchall exception should be explicity and use Exception EAFP,,https://github.com/pandas-dev/pandas/issues/7948
Unable to retrieve same-index dataframe with the last item per group,,https://github.com/pandas-dev/pandas/issues/7883
"Index([1,2,.np.nan]).get_indexer([np.nan]) returns wrong value?",,https://github.com/pandas-dev/pandas/issues/7820
TST: add tests for Series/Panel with non-unique index in to_hdf with fixed format,,https://github.com/pandas-dev/pandas/issues/7813
loffset has no effect when passing in a numyp.timedelta64,,https://github.com/pandas-dev/pandas/issues/7687
read_csv in Pandas 0.14 loads NaNs when namedtuple is used for column names,,https://github.com/pandas-dev/pandas/issues/7589
PERF/API: alias len/size in groupby.transform,,https://github.com/pandas-dev/pandas/issues/7570
BUG: asfreq / pct_change strange behavior,,https://github.com/pandas-dev/pandas/issues/7292
ERR: more helpful error message on invalid access with a timestamp-like,,https://github.com/pandas-dev/pandas/issues/7211
truncation issue with pd.read_csv,,https://github.com/pandas-dev/pandas/issues/7072
BUG/TST: verify that groupby apply with a column aggregation does not return the column,,https://github.com/pandas-dev/pandas/issues/7002
DOC: improve groupby reference docs,,https://github.com/pandas-dev/pandas/issues/6944
BUG: setitem with at not inferring dtype correctly,,https://github.com/pandas-dev/pandas/issues/6942
DOC: provide more inline examples for cookbook.rst,,https://github.com/pandas-dev/pandas/issues/6918
DOC: freeze old whatsnew notes?,,https://github.com/pandas-dev/pandas/issues/6856
BUG: rolling_max with center=True and min_periods=1 returns incorrect results,,https://github.com/pandas-dev/pandas/issues/6795
smaller than microsecond timedelta64 Series are not saved correctly with to_csv,,https://github.com/pandas-dev/pandas/issues/6783
Regression in DataFrameGroupBy.head(),,https://github.com/pandas-dev/pandas/issues/6721
Bug in date_range with semi-open interval and freq='B'?,,https://github.com/pandas-dev/pandas/issues/6673
Non-aligned x-axes when plotting two series on the same axes,,https://github.com/pandas-dev/pandas/issues/6630
ENH: Html table export: Add of other attributes,,https://github.com/pandas-dev/pandas/issues/6488
API/CLN: more common ops to integrate with Series/index OpsMixin,,https://github.com/pandas-dev/pandas/issues/6382
Slicing on Multi Index Performs Oddly With Duplicates,,https://github.com/pandas-dev/pandas/issues/6334
Improve documentation for pandas.core.groupby.GroupBy.transform,,https://github.com/pandas-dev/pandas/issues/6257
Improve testing coverage,,https://github.com/pandas-dev/pandas/issues/6251
.loc for appending/assigning multiple values,,https://github.com/pandas-dev/pandas/issues/6173
Missing ellipsis cells in pivot_table.to_html when limited by max_cols and len(rows) > 1,,https://github.com/pandas-dev/pandas/issues/6131
BUG: read multi-index column csv with index_col=False borks,,https://github.com/pandas-dev/pandas/issues/6051
regex filter on non-string columns raises an exception,,https://github.com/pandas-dev/pandas/issues/5798
BUG: Applying function on column of Groupby object with as_index=False does not select column,,https://github.com/pandas-dev/pandas/issues/5764
0.12: join with on= fails with TimeStamp and Int64 MultiIndex,,https://github.com/pandas-dev/pandas/issues/5647
resample with numpy.product gives unexpected results,,https://github.com/pandas-dev/pandas/issues/5586
DOC: update groupby NA group handing / workaround,,https://github.com/pandas-dev/pandas/issues/5456
TST: Use matplotlib's compare_images to check plots,,https://github.com/pandas-dev/pandas/issues/5379
doc: DataFrame.apply can return several columns,,https://github.com/pandas-dev/pandas/issues/5299
Phantom Index when NaN in MultiIndex,,https://github.com/pandas-dev/pandas/issues/5286
DOC: improve documentation for Series.resample,,https://github.com/pandas-dev/pandas/issues/5023
Lookup using datetimes does not work with hierarchical indices containing periods,,https://github.com/pandas-dev/pandas/issues/4861
Feature Request: regex for drop,,https://github.com/pandas-dev/pandas/issues/4818
DOC: More subtotals / margins in pivot_table,,https://github.com/pandas-dev/pandas/issues/4817
Add Clarification in Docs about Business DateOffset,,https://github.com/pandas-dev/pandas/issues/4607
Give the merge copy parameter better documentation,,https://github.com/pandas-dev/pandas/issues/4599
DOC: Unclear documentation for Period Construction,,https://github.com/pandas-dev/pandas/issues/4591
Flesh out examples included in docstrings,,https://github.com/pandas-dev/pandas/issues/3439
Grid=True option in plot functions overrides user settings,,https://github.com/pandas-dev/pandas/issues/3188
Ongoing: Fixing docstrings,,https://github.com/pandas-dev/pandas/issues/2916
Improvement: DataFrame.to_html() to create hyperlinks,,https://github.com/pandas-dev/pandas/issues/2679
Wish: Input / output for Open Document Spreadsheet (ODS),,https://github.com/pandas-dev/pandas/issues/2311
