Issue Description,Assignees to the Issue,Link
Binding IsVisible property on a Frame-element gives NULLReferenceException in IOS,,https://github.com/xamarin/Xamarin.Forms/issues/5519
[Material] The underline on Editor is not exactly right when a specific height is set,,https://github.com/xamarin/Xamarin.Forms/issues/5480
[Material] Entry/Editor in certain cases will have an incorrect width when prefilled with text,,https://github.com/xamarin/Xamarin.Forms/issues/5479
[Material] Activity Indicators currently don't render correctly for API < 21,,https://github.com/xamarin/Xamarin.Forms/issues/5478
[Material] Currently cannot set the background on Material Steppers,,https://github.com/xamarin/Xamarin.Forms/issues/5477
Nullable DateTime with value is null in a constructor,,https://github.com/xamarin/Xamarin.Forms/issues/5469
[UWP] Issue2927 failing and Tapped is passing the wrong value in for Item,,https://github.com/xamarin/Xamarin.Forms/issues/5465
Not able to Bind a list of items within a TableView's TableSection,,https://github.com/xamarin/Xamarin.Forms/issues/5459
[iOS] IsEnabled=false is indiscernible from IsEnabled=true on DatePicker and TimePicker,,https://github.com/xamarin/Xamarin.Forms/issues/5454
Android/UWP ListView Memory Leak,,https://github.com/xamarin/Xamarin.Forms/issues/5451
GTK: MasterDetailPage Master page black section when navigation in detail,,https://github.com/xamarin/Xamarin.Forms/issues/5447
"[iOS, Android] Unintended space underneath nested GridLayout in ListView with grouping",,https://github.com/xamarin/Xamarin.Forms/issues/5440
Memory leak when UWP toolbar has too many items to show in one horizontal bar,,https://github.com/xamarin/Xamarin.Forms/issues/5438
[iOS] ViewCell ForceUpdateSize causing flickering on first click,,https://github.com/xamarin/Xamarin.Forms/issues/5431
Trigger Does Not Reset to Binding - Xamarin.Forms,,https://github.com/xamarin/Xamarin.Forms/issues/5422
[MacOs] TranslationY is ignored on start and uses inverse coordinate line,,https://github.com/xamarin/Xamarin.Forms/issues/5393
Android + Visual + Focus is wonky,,https://github.com/xamarin/Xamarin.Forms/issues/5366
[iOS] TextColor on Span's Implicit Style affects SearchBar PlaceholderColor,,https://github.com/xamarin/Xamarin.Forms/issues/5355
[MacOs] Menu not shown,,https://github.com/xamarin/Xamarin.Forms/issues/5344
Effect that changes Label's background does not work when the FastRenderers flag is set,,https://github.com/xamarin/Xamarin.Forms/issues/5336
[Android] SearchBar doesn't show inside a StackLayout on API24,,https://github.com/xamarin/Xamarin.Forms/issues/5328
iOS crashes when there is a Label with no Text and a TextDecorations,,https://github.com/xamarin/Xamarin.Forms/issues/5326
Different behaviour is reproduced when changing the Opacity for normal Button and Custom Button,,https://github.com/xamarin/Xamarin.Forms/issues/5323
The `rate` parameter in IAnimatable.Animate() method doesn't take effect,,https://github.com/xamarin/Xamarin.Forms/issues/5322
Inconsistent behavior of StackLayout and ScrollView on iOS,,https://github.com/xamarin/Xamarin.Forms/issues/5321
WebView creating black right side border that increases in size,,https://github.com/xamarin/Xamarin.Forms/issues/5313
Flex Layout not wrapped text correctly for Label,,https://github.com/xamarin/Xamarin.Forms/issues/5311
TabbedPage: tab pages do not disappear when IsVisible=False,,https://github.com/xamarin/Xamarin.Forms/issues/5291
LineBreakMode.HeadTruncation and MiddleTruncation both do tail truncation,,https://github.com/xamarin/Xamarin.Forms/issues/5284
[Enhancement] Shell should support login pattern more easily,,https://github.com/xamarin/Xamarin.Forms/issues/5272
"[Enhancement]Make Route, RouteScheme and RouteHost bindable on Shell",,https://github.com/xamarin/Xamarin.Forms/issues/5266
"Xamarin Forms Android, return to previous App.MainPage ",,https://github.com/xamarin/Xamarin.Forms/issues/5236
Keyboard hides when changing focus from one entry to next entry,,https://github.com/xamarin/Xamarin.Forms/issues/5228
ListView Items MacOS Rendered in increasingly disparate heights,,https://github.com/xamarin/Xamarin.Forms/issues/5217
[Feedback] Device.OpenUri XF WPF,,https://github.com/xamarin/Xamarin.Forms/issues/5203
TableView animating incorrectly when updating TableSection/TextCell,,https://github.com/xamarin/Xamarin.Forms/issues/5198
